alias,source,project,id,atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/TestBuffer.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/TestBuffer.java,0,1,NA,NA,63,NA,11,NA,0,0.0158730158730159,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/TestRecordIO.java,3,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/TestRecordIO.java,0,8,NA,NA,168,NA,14,NA,0,0.0476190476190476,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/TestRecordVersioning.java,3,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/TestRecordVersioning.java,0,5,NA,NA,176,NA,21,NA,0,0.0284090909090909,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/ToCpp.java,3,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/record/ToCpp.java,0,4,NA,NA,85,NA,9,NA,0,0.0470588235294118,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/ManualTestKeytabLogins.java,1,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/ManualTestKeytabLogins.java,0,1,0,1,22,22,2,2,0,0.0454545454545455,0,0.0454545454545455
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestAuthenticationFilter.java,7,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestAuthenticationFilter.java,0,4,0,5,43,48,1,1,0,0.0930232558139535,0,0.104166666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestCredentials.java,5,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestCredentials.java,0,5,0,6,99,173,9,14,0,0.0505050505050505,0,0.0346820809248555
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestDoAsEffectiveUser.java,14,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestDoAsEffectiveUser.java,1,14,1,15,404,430,33,36,0.00247524752475248,0.0346534653465347,0.00232558139534884,0.0348837209302326
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestJNIGroupsMapping.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestJNIGroupsMapping.java,0,7,0,5,45,41,4,4,0,0.155555555555556,0,0.121951219512195
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestSecurityUtil.java,13,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestSecurityUtil.java,0,5,0,9,94,295,8,36,0,0.0531914893617021,0,0.0305084745762712
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUserGroupInformation.java,32,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUserGroupInformation.java,1,7,1,18,308,742,24,73,0.00324675324675325,0.0227272727272727,0.00134770889487871,0.0242587601078167
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/authorize/TestAccessControlList.java,6,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/authorize/TestAccessControlList.java,0,8,0,8,322,326,18,18,0,0.0248447204968944,0,0.0245398773006135
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/authorize/TestProxyUsers.java,13,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/authorize/TestProxyUsers.java,0,4,0,10,96,444,7,38,0,0.0416666666666667,0,0.0225225225225225
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/TestToken.java,3,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/TestToken.java,0,6,0,8,60,74,19,20,0,0.1,0,0.108108108108108
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/TestDelegationToken.java,11,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/TestDelegationToken.java,1,15,2,15,313,465,29,46,0.00319488817891374,0.0479233226837061,0.0043010752688172,0.032258064516129
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/CoreTestDriver.java,3,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/CoreTestDriver.java,0,5,1,5,35,37,6,6,0,0.142857142857143,0.027027027027027,0.135135135135135
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MetricsAsserts.java,6,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MetricsAsserts.java,17,7,35,9,135,205,28,38,0.125925925925926,0.0518518518518519,0.170731707317073,0.0439024390243902
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MockitoMaker.java,1,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MockitoMaker.java,7,0,5,0,45,45,8,8,0.155555555555556,0,0.111111111111111,0
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MoreAsserts.java,1,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MoreAsserts.java,1,0,1,0,26,26,6,6,0.0384615384615385,0,0.0384615384615385,0
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MultithreadedTestUtil.java,5,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MultithreadedTestUtil.java,1,0,17,1,90,96,24,25,0.0111111111111111,0,0.177083333333333,0.0104166666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestMultithreadedTestUtil.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestMultithreadedTestUtil.java,0,1,0,2,96,97,7,7,0,0.0104166666666667,0,0.0206185567010309
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/UnitTestcaseTimeLimit.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/UnitTestcaseTimeLimit.java,1,0,1,0,8,8,0,0,0.125,0,0.125,0
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/tools/GetGroupsTestBase.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/tools/GetGroupsTestBase.java,2,4,4,4,93,93,10,10,0.021505376344086,0.043010752688172,0.043010752688172,0.043010752688172
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestAsyncDiskService.java,1,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestAsyncDiskService.java,0,1,0,1,42,42,6,6,0,0.0238095238095238,0,0.0238095238095238
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDataChecksum.java,8,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDataChecksum.java,0,2,0,4,91,145,11,18,0,0.021978021978022,0,0.0275862068965517
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDiskChecker.java,5,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDiskChecker.java,0,7,0,12,90,157,15,26,0,0.0777777777777778,0,0.0764331210191083
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestGenericOptionsParser.java,7,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestGenericOptionsParser.java,0,4,0,11,121,261,11,22,0,0.0330578512396694,0,0.0421455938697318
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestGenericsUtil.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestGenericsUtil.java,0,3,0,3,71,78,12,12,0,0.0422535211267606,0,0.0384615384615385
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestHostsFileReader.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestHostsFileReader.java,0,1,0,1,132,154,7,11,0,0.00757575757575758,0,0.00649350649350649
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestIndexedSort.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestIndexedSort.java,0,9,0,8,291,296,43,43,0,0.0309278350515464,0,0.027027027027027
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestOptions.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestOptions.java,0,1,0,1,24,23,2,2,0,0.0416666666666667,0,0.0434782608695652
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestProtoUtil.java,4,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestProtoUtil.java,0,1,0,4,37,52,4,5,0,0.027027027027027,0,0.0769230769230769
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestPureJavaCrc32.java,4,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestPureJavaCrc32.java,0,1,0,1,226,294,41,49,0,0.00442477876106195,0,0.00340136054421769
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestReflectionUtils.java,3,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestReflectionUtils.java,0,2,0,1,87,129,15,23,0,0.0229885057471264,0,0.00775193798449612
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestRunJar.java,5,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestRunJar.java,0,2,0,5,66,110,6,10,0,0.0303030303030303,0,0.0454545454545455
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestShell.java,12,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestShell.java,0,1,0,3,111,309,20,53,0,0.00900900900900901,0,0.00970873786407767
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestStringUtils.java,12,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestStringUtils.java,0,2,0,2,203,396,20,34,0,0.00985221674876847,0,0.00505050505050505
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/resources/webapps/static/test.css,1,,,hadoop-common-project/hadoop-common/src/test/resources/webapps/static/test.css,0,0,0,0,0,NA,0,0,#DIV/0!,#DIV/0!,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/AbstractDaemonClient.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/AbstractDaemonClient.java,19,7,NA,NA,279,NA,57,NA,0.0681003584229391,0.025089605734767,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/AbstractDaemonCluster.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/AbstractDaemonCluster.java,17,6,NA,NA,333,NA,76,NA,0.0510510510510511,0.018018018018018,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ControlAction.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ControlAction.java,2,1,NA,NA,37,NA,8,NA,0.0540540540540541,0.027027027027027,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/DaemonProtocol.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/DaemonProtocol.java,25,8,NA,NA,36,NA,0,NA,0.694444444444444,0.222222222222222,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ProcessInfo.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ProcessInfo.java,4,1,NA,NA,12,NA,0,NA,0.333333333333333,0.0833333333333333,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ProcessInfoImpl.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ProcessInfoImpl.java,0,1,NA,NA,110,NA,17,NA,0,0.00909090909090909,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ProxyUserDefinitions.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/ProxyUserDefinitions.java,2,0,NA,NA,38,NA,8,NA,0.0526315789473684,0,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/ClusterProcessManager.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/ClusterProcessManager.java,5,2,NA,NA,16,NA,0,NA,0.3125,0.125,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/HadoopDaemonRemoteCluster.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/HadoopDaemonRemoteCluster.java,4,4,NA,NA,300,NA,54,NA,0.0133333333333333,0.0133333333333333,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/MultiUserHadoopDaemonRemoteCluster.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/MultiUserHadoopDaemonRemoteCluster.java,2,3,NA,NA,65,NA,12,NA,0.0307692307692308,0.0461538461538462,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/RemoteProcess.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/test/system/process/RemoteProcess.java,13,0,NA,NA,11,NA,0,NA,1.18181818181818,0,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/util/RemoteExecution.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/util/RemoteExecution.java,1,0,NA,NA,8,NA,0,NA,0.125,0,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/util/SSHRemoteExecution.java,2,,,hadoop-common-project/hadoop-common/src/test/system/java/org/apache/hadoop/util/SSHRemoteExecution.java,1,1,NA,NA,136,NA,22,NA,0.00735294117647059,0.00735294117647059,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/test/system/validation/org/apache/hadoop/util/TestSSHRemoteExecution.java,2,,,hadoop-common-project/hadoop-common/src/test/system/validation/org/apache/hadoop/util/TestSSHRemoteExecution.java,0,1,NA,NA,22,NA,2,NA,0,0.0454545454545455,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/DfsTask.java,2,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/DfsTask.java,1,5,NA,NA,107,NA,29,NA,0.00934579439252336,0.0467289719626168,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsBaseConditional.java,2,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsBaseConditional.java,3,1,NA,NA,25,NA,4,NA,0.12,0.04,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsExists.java,2,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsExists.java,0,1,NA,NA,5,NA,1,NA,0,0.2,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsIsDir.java,2,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsIsDir.java,0,1,NA,NA,5,NA,1,NA,0,0.2,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsZeroLen.java,2,,,hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition/DfsZeroLen.java,0,1,NA,NA,5,NA,1,NA,0,0.2,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_connect.c,5,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_connect.c,15,7,18,17,73,431,14,72,0.205479452054795,0.0958904109589041,0.0417633410672854,0.0394431554524362
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_connect.h,3,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_connect.h,17,1,20,0,7,11,0,0,2.42857142857143,0.142857142857143,1.81818181818182,0
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_context_handle.h,3,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_context_handle.h,22,3,22,3,16,13,0,0,1.375,0.1875,1.69230769230769,0.230769230769231
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_dfs.c,4,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_dfs.c,4,10,4,11,90,82,14,9,0.0444444444444444,0.111111111111111,0.0487804878048781,0.134146341463415
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_dfs.h,7,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_dfs.h,28,8,27,10,51,47,0,0,0.549019607843137,0.156862745098039,0.574468085106383,0.212765957446809
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_file_handle.h,2,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_file_handle.h,5,2,5,3,13,14,0,0,0.384615384615385,0.153846153846154,0.357142857142857,0.214285714285714
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls.h,2,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls.h,21,3,21,3,31,31,0,0,0.67741935483871,0.0967741935483871,0.67741935483871,0.0967741935483871
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls_access.c,2,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls_access.c,0,3,0,3,9,9,1,1,0,0.333333333333333,0,0.333333333333333
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls_chmod.c,3,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls_chmod.c,0,8,0,8,29,33,5,5,0,0.275862068965517,0,0.242424242424242
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls_chown.c,4,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls_chown.c,0,9,0,9,50,57,10,11,0,0.18,0,0.157894736842105
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls_create.c,2,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls_create.c,0,3,0,3,8,8,1,1,0,0.375,0,0.375
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls_flush.c,2,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls_flush.c,0,6,0,8,26,26,4,4,0,0.230769230769231,0,0.307692307692308
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls_getattr.c,3,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls_getattr.c,0,9,0,9,41,46,6,6,0,0.219512195121951,0,0.195652173913044
ATD-17,,,,HADOOP-12923,,,,hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/fuse_impls_mkdir.c,3,,,hadoop-hdfs-project/hadoop-hdfs-native-client/src/main/native/fuse-dfs/fuse_impls_mkdir.c,0,9,0,9,40,42,9,8,0,0.225,0,0.214285714285714
